label,message,label_num,message_length,clean_text
ham,By monday next week. Give me the full gist,0,42,monday next week give full gist
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1,102,realiz year thousand old ladi run around tattoo
spam,You have an important customer service announcement from PREMIER.,1,65,import custom servic announc premier
ham,Dont gimme that lip caveboy,0,27,dont gimm lip caveboy
ham,When did you get to the library,0,31,get librari
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,0,82,reali sorri recognis number confus r u pleas
ham,So why didnt you holla?,0,23,didnt holla
ham,Cant think of anyone with * spare room off * top of my head,0,59,cant think anyon spare room top head
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",0,133,faith make thing possibl hope make thing work love make thing beauti may three christma merri christma
ham,U should have made an appointment,0,33,u made appoint
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",0,95,call carlo phone vibrat act might hear text
spam,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",1,95,romant pari night flight book next year call ts cs appli
ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0,135,grandma oh dear u still ill felt shit morn think hungov anoth night leav sat
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1,159,urgent ur guarante award still unclaim call closingd claimcod pmmorefrommobil bremov mobypobox ls yf
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,0,151,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",0,73,wish famili merri x ma happi new year advanc
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,1,149,ur award citi break could win summer shop spree everi wk txt store skilgm tsc winawk age perwksub
ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",0,103,nt goin got somethin unless meetin dinner lor haha wonder go ti time
ham,"Sorry, I'll call later",0,22,sorri call later
ham,I cant pick the phone right now. Pls send a message,0,51,cant pick phone right pl send messag
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0,137,lol know dramat school alreadi close tomorrow appar drive inch snow suppos get
ham,Not getting anywhere with this damn job hunting over here!,0,58,get anywher damn job hunt
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,0,89,lol u drunkard hair moment yeah still tonight wat plan
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row",0,81,idc get weasel way shit twice row
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,0,57,wil lt gt minut got space
ham,Just sleeping..and surfing,0,26,sleep surf
ham,Thanks for picking up the trash.,0,32,thank pick trash
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0,145,go tell friend sure want live smoke much spend hour beg come smoke
ham,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,0,118,hi kate love see tonight ill phone tomorrow got sing guy gave card xxx
ham,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,143,happi new year dear brother realli miss got number decid send text wish happi abiola
ham,That means get the door,0,23,mean get door
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0,136,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",0,94,hmmm thought said hour slave late punish
ham,Beerage?,0,8,beerag
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,1,99,import custom servic announc premier call freephon
ham,Dont think so. It turns off like randomlly within 5min of opening,0,65,dont think turn like randomlli within min open
ham,"She was supposed to be but couldn't make it, she's still in town though",0,71,suppos make still town though
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,0,117,time fix spell sometim get complet diff word go figur
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),1,129,ever thought live good life perfect partner txt back name age join mobil commun p sm
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",1,157,free top polyphon tone call nation rate get toppoli tune sent everi week text subpoli per pole unsub
ham,Gud mrng dear hav a nice day,0,28,gud mrng dear hav nice day
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,0,150,hope enjoy game yesterday sorri touch pl know fondli bein thot great week abiola
ham,All e best 4 ur driving tmr :-),0,31,e best ur drive tmr
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,0,71,u dogbreath sound like jan c al
ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,0,70,omg want scream weigh lost weight woohoo
ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,0,94,gener one uncount noun u dictionari piec research
ham,it's really getting me down just hanging around.,0,48,realli get hang around
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",1,160,orang custom may claim free camera phone upgrad loyalti call offer end thmarch c appli opt availa
ham,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,0,94,petey boy wherear friendsar thekingshead come canlov nic
ham,Ok i msg u b4 i leave my house.,0,31,ok msg u b leav hous
ham,Gimme a few was  &lt;#&gt;  minutes ago,0,39,gimm lt gt minut ago
spam,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",1,152,last chanc claim ur worth discount voucher today text shop savamob offer mobil cs savamob pobox uz sub
ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,0,71,appt lt time gt fault u listen told u twice
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1,162,free st week nokia tone ur mobil everi week txt nokia get txting tell ur mate www getz co uk pobox w wq norm p tone
spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,1,141,guarante award even cashto claim ur award call free stop getstop php rg jx
ham,K I'll be there before 4.,0,25,k
ham,I dled 3d its very imp,0,22,dled imp
ham,"sure, but make sure he knows we ain't smokin yet",0,48,sure make sure know smokin yet
ham,Boooo you always work. Just quit.,0,33,boooo alway work quit
ham,I am taking half day leave bec i am not well,0,44,take half day leav bec well
ham,Ugh I don't wanna get out of bed. It's so warm.,0,47,ugh wanna get bed warm
ham,S:)s.nervous  &lt;#&gt; :),0,26,nervou lt gt
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,0,112,ring come guy costum gift futur yowif hint hint
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,148,congratul ur award either cd gift voucher free entri weekli draw txt music tnc www ldew com win ppmx age
ham,I borrow ur bag ok.,0,19,borrow ur bag ok
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",1,133,u outbid simonwatson shinco dvd plyr bid visit sm ac smsreward end bid notif repli end
ham,Where's my boytoy? I miss you ... What happened?,0,48,boytoy miss happen
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",0,107,lot use one babe model help youi bring match
ham,Also are you bringing galileo or dobby,0,38,also bring galileo dobbi
ham,Then why you not responding,0,27,respond
ham,BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,0,124,boo babe u enjoyin yourjob u seem b gettin well hunni hope ure ok take care llspeak u soonlot lovem xxxx
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,0,131,good afternoon starshin boytoy crave yet ach fuck sip cappuccino miss babe teas kiss
ham,On the road so cant txt,0,23,road cant txt
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,156,smsservic yourinclus text credit pl goto www comuk net login qxj unsubscrib stop extra charg help comuk cm ae
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1,161,p alfi moon children need song ur mob tell ur txt tone chariti nokia poli chariti poli zed profit chariti
ham,Have a good evening! Ttyl,0,25,good even ttyl
ham,Hmm .. Bits and pieces lol ... *sighs* ...,0,42,hmm bit piec lol sigh
ham,Hahaha..use your brain dear,0,27,hahaha use brain dear
ham,Hey. You got any mail?,0,22,hey got mail
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",0,98,sorri light turn green meant anoth friend want lt gt worth may around
ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,0,89,thank yesterday sir wonder hope enjoy burial mojibiola
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,1,147,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,0,129,hi mate rv u hav nice hol messag say hello coz sent u age start drive stay road rvx
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",1,152,dear voucher holder claim week offer pc pleas go http www e tlp co uk expressoff ts cs appli stop text txt stop
